"","Age","Height"
"1",65,244.882741773386
"2",53,98.41811684365
"3",49,57.0912177698672
"4",50,91.7684402285268
"5",58,113.975211147555
"6",57,105.418915574068
"7",48,146.51526941381
"8",67,154.258263221753
"9",61,234.32742794993
"10",47,162.37017297937
"11",49,173.228074990635
"12",47,293.740657466897
"13",63,109.644247973631
"14",58,151.219480651005
"15",38,191.884674603195
"16",57,168.213260865452
"17",38,189.171695785736
"18",73,164.182909995663
"19",64,115.918726779852
"20",41,185.052336766703
"21",60,182.559450080655
"22",47,167.09438641089
"23",62,107.404365544949
"24",66,103.595864852554
"25",56,139.388993394346
"26",55,119.608677854349
"27",51,157.350228059811
"28",48,97.2793010711426
"29",49,189.642154500444
"30",59,279.28359210335
"31",59,158.966698964026
"32",61,5.99285517144492
"33",57,169.529106131729
"34",52,95.2427184087363
"35",62,119.355836856482
"36",67,207.449998826264
"37",50,181.28301490801
"38",59,207.628538280591
"39",43,187.839132125761
"40",47,95.6544871136253
"41",71,154.984649492938
"42",62,180.018655002755
"43",65,191.275321330485
"44",52,157.394061413273
"45",47,179.543957243139
"46",52,180.879970218302
"47",39,252.407170758194
"48",62,73.8300416953603
"49",37,91.7270162686709
"50",68,44.018253119921
"51",60,224.347235073189
"52",63,114.118165079176
"53",72,211.641248143444
"54",55,49.3291374663986
"55",57,81.3018425295202
"56",56,84.591567365717
"57",46,88.0442055430574
"58",41,149.615187974216
"59",62,96.253040239001
"60",70,201.189382111933
"61",49,172.269930013587
"62",57,100.978014685317
"63",72,68.829983717314
"64",56,143.398789098075
"65",49,245.486106734436
"66",38,144.256786777545
"67",50,93.8115759839312
"68",46,143.360444918916
"69",55,158.436166779626
"70",43,10.8639131908028
"71",61,208.392733421068
"72",61,123.601928377826
"73",55,174.327883532313
"74",48,132.109265227279
"75",58,152.258537607053
"76",75,159.459476092518
"77",62,138.055983188558
"78",62,169.901620254766
"79",43,182.99518947697
"80",62,174.422303213238
"81",68,59.3812529697706
"82",63,124.847096393491
"83",65,138.322500584659
"84",64,139.256077530831
"85",48,132.413977009932
"86",57,150.363894333618
"87",46,191.451171280348
"88",55,164.053530781138
"89",57,118.411533549465
"90",41,170.368117112656
"91",54,147.363485981629
"92",58,138.796905766907
"93",51,63.1573250938046
"94",54,104.302004467328
"95",68,215.717784021759
"96",53,59.7399677413425
"97",65,64.4883827059173
"98",74,141.104773621726
"99",48,159.732732350992
"100",59,149.19938218226
"101",33,105.536696827023
"102",55,167.471086851913
"103",71,174.17934402461
"104",58,222.653672523617
"105",61,102.158519596427
"106",80,102.196724951297
"107",60,170.299692206717
"108",45,180.344481661346
"109",57,39.5993046261517
"110",53,123.631906300511
"111",70,106.144057083838
"112",69,182.471697681955
"113",59,47.7718745176573
"114",54,140.272600706037
"115",52,178.035545316744
"116",59,188.028127843331
"117",72,164.704472884888
"118",52,169.182664917031
"119",63,197.521227359623
"120",61,194.537432489212
"121",53,77.4456605698374
"122",49,187.513729643269
"123",54,60.5889329335382
"124",64,159.277237159027
"125",54,110.269993169258
"126",41,138.813064573886
"127",49,187.593848006345
"128",48,144.603203047828
"129",62,84.4608850094502
"130",72,239.785870436075
"131",66,186.705482356696
"132",56,106.712097987418
"133",46,159.176490356033
"134",52,204.251986993081
"135",58,236.364530416238
"136",44,171.238808068211
"137",60,194.628363048686
"138",46,99.7234172213256
"139",73,185.489604550782
"140",28,76.9301448061815
"141",55,151.377126346889
"142",57,165.137771030179
"143",59,156.950339078622
"144",35,206.589998790228
"145",46,209.403283224334
"146",60,114.550756478278
"147",49,165.24359523194
"148",45,86.2097882049123
"149",58,197.593141419668
"150",79,109.875744100537
"151",43,94.372933406537
"152",56,97.7074404040694
"153",67,78.3269680126721
"154",58,108.748468977665
