"","Age","Height"
"1",47,187.818759444584
"2",63,165.866484027665
"3",47,141.484414970166
"4",54,83.5691386991726
"5",69,193.337257507617
"6",63,142.10789348855
"7",59,121.243018615629
"8",80,154.18486832246
"9",57,187.188984531524
"10",58,79.8093934545527
"11",45,184.608490235363
"12",43,243.372889520024
"13",46,165.951863801509
"14",54,220.059372529597
"15",50,52.7265712106198
"16",52,60.6344603675443
"17",70,196.563132592431
"18",46,225.14543293951
"19",63,113.120489319085
"20",67,148.181758456249
"21",71,147.14646611446
"22",40,36.2110832297335
"23",36,173.307348304526
"24",53,51.4938038176082
"25",54,167.836686936466
"26",61,214.709662959446
"27",46,192.91857765592
"28",82,67.4587068800524
"29",32,209.011566181646
"30",51,73.3999782973725
"31",63,122.056843947676
"32",38,180.100559610378
"33",29,144.366958616288
"34",54,181.528994338498
"35",60,184.438032467907
"36",43,115.619664392926
"37",43,124.624168252194
"38",34,151.083272562252
"39",79,228.658873871855
"40",54,156.77680255769
"41",33,198.479928713851
"42",47,149.409990558792
"43",60,164.622589419881
"44",54,60.8893184676186
"45",52,248.28977890702
"46",47,165.934751809442
"47",59,151.565233225131
"48",48,31.6764705312908
"49",63,180.842448541926
"50",62,145.769988159946
"51",52,20.8223442658944
"52",58,243.001766107752
"53",43,90.833540266957
"54",63,180.519252508375
"55",54,117.322711552127
"56",41,162.75900101833
"57",56,121.684328043939
"58",42,138.786668179012
"59",42,75.8479743065952
"60",65,226.355211810517
"61",37,130.279759156919
"62",51,140.163625806291
"63",44,233.264624577746
"64",45,86.7001616214841
"65",59,79.5140551655064
"66",71,139.703033199284
"67",54,176.365667741518
"68",55,143.605150378461
"69",57,288.009427588653
"70",58,168.213974044261
"71",83,46.6786373371781
"72",37,60.3860734007696
"73",57,63.7731510072922
"74",49,169.751912596308
"75",45,71.6664197103801
"76",55,60.1055910263405
"77",55,187.743809001778
"78",50,124.312223376893
"79",57,191.27847752455
"80",31,116.649253767443
"81",44,198.038461930475
"82",61,122.816707891819
"83",69,211.212416477666
"84",54,139.833435993742
"85",49,88.5569692600701
"86",64,143.392353194781
"87",52,140.227275466691
"88",60,78.0514705953202
"89",68,135.32623359053
"90",57,182.383041540356
"91",65,159.481089393098
"92",56,219.463617510721
"93",70,154.944127289834
"94",62,163.386439320914
"95",50,176.46020236012
"96",51,288.434029729299
"97",57,156.037385768592
"98",61,166.156896328118
"99",62,101.417279380373
"100",42,202.979814416001
"101",61,145.902702134408
"102",44,181.909378933516
"103",54,116.672971069947
"104",55,94.1077452853286
"105",69,179.396859524806
"106",56,57.128090984152
"107",57,151.913455127432
"108",49,194.06672541394
"109",56,122.714795391546
"110",53,151.925921664723
"111",35,101.770013709298
"112",72,120.530841808234
"113",63,221.524257242992
"114",37,159.613650875676
"115",72,50.4755297449052
"116",51,90.681497643849
"117",50,122.507114710846
"118",51,83.4101873243025
"119",50,136.205689603956
"120",48,195.734640256237
"121",52,82.9446154757834
"122",45,113.288628213076
"123",51,164.534302381912
"124",56,227.860823969871
"125",61,149.655415826717
"126",72,202.256438161068
"127",60,165.903634528715
"128",54,202.174832116955
"129",43,195.414648503267
"130",55,203.957148175511
"131",56,65.457527679077
"132",53,220.448772194485
"133",65,226.673799160965
"134",42,181.13637530041
"135",45,217.815358463515
"136",23,185.412575785811
"137",47,167.190100906213
"138",64,109.620347733706
"139",56,129.653846230957
"140",43,97.9151867334405
"141",70,93.3379588801117
"142",65,171.433730078878
"143",40,70.0144216402341
"144",61,165.301483981042
"145",59,160.211533014727
"146",51,178.917258599677
"147",51,152.051791822782
"148",58,143.912435665887
"149",63,185.634602718219
"150",39,90.9243557332591
"151",58,174.710061092874
"152",36,200.143856177065
"153",57,186.758846029645
"154",50,140.244706160135
"155",63,77.0484310561791
"156",52,139.35119930181
"157",49,95.5408055543223
"158",54,102.401621465486
"159",56,185.230597236545
"160",55,208.889141829037
"161",34,148.98711111396
"162",45,119.911584063769
"163",57,143.090561544097
"164",43,111.874576723383
"165",60,122.089254701235
"166",47,49.5439537647885
"167",55,102.718373021611
"168",63,127.606140865013
"169",62,96.0463108388769
"170",70,146.581123030416
"171",49,247.150853587716
"172",57,105.614440094424
"173",46,4.58271334915921
"174",63,170.592583432049
"175",69,55.204915567717
"176",67,202.323488343803
"177",54,35.2444334267962
"178",54,98.5733627141235
"179",65,64.283334967028
"180",39,141.761350153049
"181",44,102.168696347213
"182",36,221.243094713705
"183",48,126.44514796823
"184",45,52.8839440367653
"185",59,132.981517589855
"186",52,81.3925499273679
"187",42,205.568714904581
"188",46,199.858859677595
"189",54,133.659795853853
"190",56,134.494083649582
"191",65,221.539693919389
"192",59,118.586662735261
"193",54,140.499106127298
"194",65,153.549649818162
"195",54,126.523169091011
"196",42,177.26403399949
"197",55,25.2048371980696
"198",66,156.441899247415
"199",55,224.053827687614
"200",43,121.409547129922
"201",44,108.724113263417
"202",44,131.837267870705
"203",59,221.712197609163
"204",66,223.416682343531
"205",50,86.1934621417687
"206",63,128.383522195177
"207",44,125.65743477533
"208",62,219.932134163878
"209",48,160.365205787708
"210",58,201.153182786327
"211",50,213.088782555601
"212",45,129.939793049756
"213",58,151.382752050632
"214",62,42.8140512620263
"215",55,212.254704861291
"216",55,157.392014003572
"217",48,130.156049795379
"218",43,182.991596570075
"219",52,184.988442773234
"220",26,112.238689653785
"221",40,74.5034741269973
"222",53,176.551127498058
"223",61,170.340303776738
"224",57,91.3420195048933
"225",59,103.525045283321
"226",58,54.6048873770424
"227",56,223.001108790541
"228",52,91.6236864834035
"229",57,189.001652685326
