"","Age","Height"
"1",46,194.994646194735
"2",43,106.294522440287
"3",51,165.055382190993
"4",45,164.521964447049
"5",64,178.908092790842
"6",71,91.0040965400488
"7",35,137.437071663716
"8",50,38.532111904736
"9",79,79.8930273167624
"10",64,248.696118981257
"11",46,186.669326886887
"12",54,245.950837020779
"13",60,159.27301700269
"14",43,131.775983871549
"15",67,176.008494116027
"16",42,129.464360437894
"17",60,152.675359275475
"18",74,169.730238219781
"19",55,88.4978915390375
"20",69,156.862668799536
"21",67,179.306330429378
"22",37,112.682934643253
"23",56,68.9054594228776
"24",56,149.249153055707
"25",71,158.240692087394
"26",70,95.9933026607412
"27",51,54.2462086475259
"28",65,164.703890512303
"29",62,52.2629075742231
"30",57,77.3577902739538
"31",43,266.911168269258
"32",57,212.125330539993
"33",59,138.341806141216
"34",62,165.202828790985
"35",33,173.069449819163
"36",38,128.210790206166
"37",63,133.670797326463
"38",71,137.735696400807
"39",58,78.3140677249794
"40",49,111.681888037243
"41",50,124.950246346728
"42",48,173.535815080227
"43",83,195.738190596225
"44",58,97.9404987744568
"45",44,190.718424761516
"46",52,81.6517972453834
"47",56,169.829016136899
"48",65,109.195874236664
"49",76,119.521156549166
"50",63,54.1812669944269
"51",68,123.458816539751
"52",68,169.748367947035
"53",50,149.465538852782
"54",58,130.66627744888
"55",66,106.493576431868
"56",57,138.250741923729
"57",67,100.032519495041
"58",57,116.927793578847
"59",74,79.5990779126092
"60",53,130.085771846162
"61",71,211.493238426517
"62",47,187.58395706712
"63",68,164.637298377168
"64",67,144.778371726397
"65",55,189.004283743948
"66",58,133.485608830901
"67",50,120.736165112598
"68",78,94.5873978742878
"69",61,87.0098745671642
"70",47,107.753601939475
"71",74,140.751564473767
"72",52,103.480138987402
"73",48,147.916312927379
"74",65,68.0062060554736
"75",38,79.0624899696154
"76",53,265.966170481287
"77",32,183.131020983155
"78",48,122.927586643808
"79",57,215.203579689536
"80",84,124.158278680918
"81",34,206.604693669036
"82",36,105.17437203634
"83",40,138.111649344119
"84",69,234.303535317912
"85",56,104.208016210298
"86",65,222.152920242411
"87",42,117.648866601452
"88",53,134.445615096014
"89",69,124.793911406559
"90",60,213.769012693519
"91",54,119.674163973347
"92",67,159.415969646102
"93",60,219.745630626854
"94",57,95.4495985058066
"95",76,120.729078223811
"96",52,83.9947219775064
"97",57,138.390500092629
"98",58,71.9270785096369
"99",45,173.507477271108
"100",41,65.0530119837974
"101",37,265.575698967885
"102",53,106.931300274358
"103",55,149.51360749413
"104",71,151.136129930951
"105",59,98.2343791706913
"106",55,239.900461046297
"107",53,80.9161379297317
"108",54,201.045607327666
"109",45,124.585648281067
"110",77,178.981997197789
"111",38,107.270533687421
"112",42,117.220650496046
"113",58,232.898111180255
"114",43,221.151467306478
"115",38,194.565040977068
"116",68,135.238624706568
"117",48,117.797652550958
"118",47,251.795559385701
"119",45,180.395596182909
"120",58,205.498386623612
"121",70,166.152502950002
"122",57,53.0495102393586
"123",45,84.3781106675229
"124",53,159.613058361609
"125",56,154.626874041633
"126",48,43.8317921852648
"127",66,206.917174213682
"128",52,243.410350488284
