"","Age","Height"
"1",21,201.206682891827
"2",64,67.6177475603225
"3",50,266.260241422653
"4",58,115.262823140201
"5",51,235.421671678821
"6",64,143.902695707929
"7",68,169.4659490133
"8",62,125.90401202531
"9",53,163.707216370671
"10",48,186.455294773501
"11",57,171.938704706588
"12",62,148.12889647802
"13",22,103.862743620166
"14",58,177.046010074721
"15",46,218.079785341034
"16",75,71.0563543851646
"17",51,166.927413917183
"18",64,136.122036899555
"19",60,102.103940029195
"20",58,195.424431975847
"21",52,156.574773523798
"22",56,140.84846644679
"23",49,140.123794583958
"24",48,179.198813106057
"25",55,49.5429495634307
"26",56,131.766655492411
"27",68,151.085114971627
"28",63,167.189145719289
"29",82,165.592646988371
"30",70,-18.8139931361627
"31",59,90.1692414327235
"32",62,143.682136515191
"33",57,137.369481887832
"34",73,149.536116105374
"35",47,166.257619315094
"36",56,130.558732605483
"37",35,230.5382735204
"38",58,196.785772725146
"39",46,236.343275911448
"40",47,107.136878623659
"41",31,151.180157649964
"42",64,147.168569275399
"43",55,207.039139625704
"44",73,95.3275147567572
"45",49,122.452281235188
"46",57,137.76047066669
"47",56,58.1708531284496
"48",37,237.040882100527
"49",47,181.315322747735
"50",68,172.874905984623
"51",67,83.1441141362861
"52",58,104.716597869082
"53",62,90.9092549242664
"54",67,122.257551899613
"55",49,125.343125573952
"56",56,153.469598512791
"57",60,88.798671825893
"58",49,95.7228294976082
"59",68,195.246744276667
"60",61,141.996792828929
"61",53,192.676807322392
"62",63,134.956490045526
"63",57,120.290311703986
"64",59,112.726250238642
"65",73,281.482639498457
"66",56,159.678408472063
"67",63,148.093640869968
"68",71,138.161794573622
"69",67,83.6227525091926
"70",54,108.34284829305
"71",67,125.787426419708
"72",53,108.89290485617
"73",65,182.53858869814
"74",50,241.07394981083
"75",57,173.289389956779
"76",55,187.449764000283
"77",60,101.435794540536
"78",38,109.024696619711
"79",61,68.498979399912
"80",53,98.6472860434459
"81",47,136.765466711036
"82",47,151.391018523082
"83",77,139.493665620793
"84",56,71.2706182577453
"85",45,147.742031788113
"86",36,151.285747677046
"87",62,145.047059904371
"88",46,166.102925474153
"89",66,208.501692027878
"90",64,120.869993891078
"91",62,192.555833482913
"92",50,119.986411133738
"93",45,51.9861692065322
"94",74,114.577355074984
"95",47,78.6983108323036
"96",47,146.832565917504
"97",54,128.180291109745
"98",67,196.920250550518
"99",44,73.5520239108262
"100",67,234.901003223886
"101",45,112.217197908789
"102",55,164.419457916952
"103",60,127.27718265899
"104",52,140.878689422117
"105",65,151.808506296515
"106",50,236.145576492883
"107",62,182.654634162257
"108",51,75.0681848560979
"109",35,203.271095759222
"110",32,146.553517904619
"111",53,149.484340655739
"112",57,41.2295399713683
"113",60,133.14893225084
"114",60,198.012507993681
"115",43,101.052656199287
"116",56,206.786991978431
"117",62,130.906285884086
"118",54,178.322333505408
"119",60,26.9648671449168
"120",60,133.483096286308
"121",27,129.06823214715
"122",60,170.347387307872
"123",58,180.652781637555
"124",38,151.98198551429
"125",54,96.0639392293901
"126",47,141.163225355581
"127",50,182.360075198174
"128",61,166.420662470798
"129",58,117.266256281986
"130",54,60.4683581560195
"131",50,208.900298517959
"132",40,174.461947997782
"133",46,195.748814506545
"134",59,90.7515028429491
"135",53,137.047359309599
"136",59,199.375560725136
"137",62,176.3458331982
"138",39,170.251903198731
"139",60,133.220399350602
"140",54,181.484203478061
"141",75,158.621118244426
"142",59,129.186161101573
"143",43,152.931093542419
"144",60,135.94328527188
"145",55,140.395281131842
"146",46,98.7332934550353
"147",30,209.896126415485
"148",59,235.894294377082
"149",53,121.696017165035
"150",48,94.2359997358315
"151",56,64.7026214744198
"152",64,136.991783662177
"153",55,254.731668970568
"154",19,150.927023433012
"155",51,107.969964727833
"156",69,119.16833055948
"157",33,186.089319354142
"158",35,137.761681045461
"159",43,125.499489219678
"160",43,116.205807014868
"161",56,200.718448566709
"162",59,102.697602344511
"163",58,105.829026072829
"164",51,140.811020739653
"165",61,116.57893221149
"166",57,153.604382085255
"167",51,149.529778165382
"168",53,133.772960926238
"169",52,114.527355869403
"170",51,65.931592185628
"171",53,147.305746988974
"172",54,163.681807416707
"173",68,72.3478795929571
"174",56,44.6935873541988
"175",30,151.507833689264
"176",64,93.653932740001
"177",66,179.745046203892
"178",60,150.502518592008
"179",43,160.818988268228
"180",69,152.173471090943
"181",61,133.894457124494
"182",59,117.589918892608
"183",44,123.18543036182
"184",46,100.48421646305
"185",60,72.2612119946447
"186",29,174.687728478853
"187",60,157.80257475874
"188",64,174.788847123876
"189",67,242.048733231696
"190",68,175.55295757534
"191",53,203.859817901706
"192",63,82.2503577799636
"193",73,202.511176524853
"194",41,180.835041619507
"195",64,134.114837866392
"196",55,184.650501859454
"197",27,159.921615043107
"198",52,134.993752538956
"199",66,158.932496495823
"200",65,183.539313054252
"201",56,209.350193238627
"202",58,181.202059641641
"203",59,143.375813473525
"204",45,216.352727529128
"205",60,99.5226588647941
