"","Age","Height"
"1",59,148.806188807088
"2",61,150.487973441939
"3",53,196.030506617991
"4",56,196.036246788771
"5",51,59.783734263869
"6",53,55.7150852714415
"7",71,110.824449171919
"8",41,163.18336611027
"9",55,212.687055585767
"10",58,129.697912763438
"11",51,54.0680547137413
"12",45,163.778804270021
"13",68,94.1237364761357
"14",56,129.537773239041
"15",41,170.980159123828
"16",47,238.346700113183
"17",67,158.896999335615
"18",71,151.022078919295
"19",76,191.657148167171
"20",54,182.481268740254
"21",48,212.191924877262
"22",41,103.292098823176
"23",35,56.7192587369134
"24",47,53.8917469657212
"25",67,119.706453278248
"26",59,117.160417124734
"27",68,116.711525817327
"28",72,77.1049606213036
"29",60,147.930377289744
"30",60,138.578664003795
"31",50,167.993131502916
"32",65,136.355119229161
"33",47,125.981259140169
"34",50,171.947198356019
"35",53,111.183409609421
"36",60,188.671645683996
"37",32,125.171912320209
"38",47,132.424393128697
"39",58,192.575880504544
"40",59,197.444922304573
"41",68,143.329182576242
"42",48,145.171600014531
"43",73,158.830768156504
"44",39,50.5178507350141
"45",43,127.139042676779
"46",51,95.9142981201938
"47",47,219.262130141611
"48",40,111.211874308888
"49",53,102.812425441344
"50",54,172.906184840318
"51",57,132.914671047355
"52",67,139.089194756396
"53",56,117.765071899716
"54",50,153.015099300985
"55",53,133.762627592504
"56",56,91.6752497403593
"57",47,161.544203392036
"58",56,119.681774841835
"59",51,160.838000090968
"60",67,136.858939099812
"61",61,41.6010017558004
"62",43,169.39133765578
"63",63,209.800431343161
"64",37,170.448488275835
"65",39,174.842361226707
"66",54,188.920891198597
"67",53,110.449063122259
"68",35,229.905096518931
"69",43,145.969714434794
"70",55,111.702613158285
"71",62,73.4395290577841
"72",69,189.164367899401
"73",60,177.363910841769
"74",55,189.176671965191
"75",68,170.717222965496
"76",50,119.769184563768
"77",67,84.1073813139053
"78",47,144.659737931427
"79",77,98.4082149093284
"80",40,186.265735447497
"81",39,171.129812140561
"82",54,142.324959151951
"83",60,175.240518447166
"84",35,114.435981821811
"85",55,187.946412316293
"86",60,119.829692517833
"87",58,148.584919248808
"88",61,223.369839847935
"89",61,151.565163262641
"90",44,229.048689632939
"91",54,61.773057440983
"92",72,123.033410571035
"93",69,149.623777557427
"94",56,123.228563028841
"95",55,178.461305357624
"96",43,71.3205218299518
"97",50,140.855732376801
"98",63,83.3869565904485
"99",54,175.931139248753
"100",54,163.052369082368
"101",55,112.679632638545
"102",50,131.959910078243
"103",67,74.676496087972
"104",36,249.798294055837
"105",69,4.57521968737584
"106",54,201.397353462304
"107",66,93.4093319388343
"108",36,196.042078389328
"109",81,149.794646935554
"110",74,160.960767062629
"111",46,70.2840674501273
"112",45,129.418312492288
"113",72,88.9215927288716
"114",61,185.587879707396
"115",58,149.110385672065
"116",59,65.688313176046
"117",54,129.274617908788
"118",50,211.393570412034
"119",62,143.605560954779
"120",57,136.783168038239
"121",56,162.992895653351
"122",41,121.457319399647
"123",42,107.318506250615
"124",75,116.286867416169
"125",55,165.831961303354
"126",43,111.221233865251
"127",60,120.924807630496
"128",68,107.691447029639
"129",69,215.861114203807
"130",53,143.51537954642
"131",44,167.362118343803
"132",47,114.613424009682
"133",55,231.913543402653
"134",52,150.882441199296
"135",51,105.323330470312
"136",55,119.763295666435
"137",62,146.765362599324
"138",45,178.937034503163
"139",53,202.302125652263
"140",58,143.426420373714
"141",38,120.859417256305
"142",54,134.40617536388
"143",62,193.613959997485
"144",52,185.402286371083
"145",71,144.723222872656
"146",71,150.088225689027
"147",49,121.252036859117
"148",47,121.083006815191
"149",48,51.1831462658011
"150",55,83.9866466989239
"151",65,130.335398052318
"152",44,139.617844405496
"153",59,229.193229794761
"154",62,173.636701395894
"155",57,152.858400818212
"156",74,190.49808952327
"157",67,158.220486578438
"158",48,83.7143281288582
"159",52,148.333870802426
"160",61,27.4121673863446
"161",53,263.511300692156
"162",61,88.9972424741212
"163",61,173.172700114817
"164",21,141.300606606702
"165",70,186.641483589969
"166",71,104.428671774999
"167",56,169.198319222649
"168",53,170.112434803812
"169",62,185.89564699881
"170",57,140.168703556802
"171",61,184.435793399064
"172",43,181.81666122851
"173",32,101.876161877686
"174",39,111.167074993654
"175",57,195.275418910984
"176",52,128.839751778809
"177",65,164.829870267964
"178",53,144.25485803608
"179",57,145.41916489862
"180",48,167.849489804535
"181",45,226.701355541083
"182",69,80.5548173413132
"183",53,38.8510395860625
"184",48,99.6095198572997
"185",51,186.463779276605
"186",57,110.07361099903
"187",44,174.862875115848
"188",59,134.885389016827
"189",50,122.781041073874
"190",57,134.338516686883
"191",56,145.691547248726
"192",61,185.972483971454
"193",50,161.656794588269
"194",53,143.989385452097
"195",52,203.809312634317
"196",52,75.0564714136295
"197",59,122.844081754085
"198",52,166.046045054618
"199",44,141.674748691704
"200",54,227.040961068902
"201",53,165.104734192754
"202",62,126.38213125949
"203",45,194.609870380224
"204",76,129.203266119849
"205",59,139.691778540131
"206",50,118.308658098289
"207",56,97.5509947271054
"208",57,132.814149751284
"209",54,144.651463696587
"210",60,214.571911954117
"211",57,100.037014680395
"212",45,161.843992717276
"213",54,200.851110695694
"214",68,58.4224810012923
"215",42,112.62810396908
"216",49,98.0470335016804
"217",57,230.741025692953
"218",54,215.421492850693
"219",49,137.330849295718
"220",63,82.5137094824418
"221",49,130.298958598926
"222",55,134.835564755998
"223",52,102.033457544636
"224",54,150.01339317838
"225",43,130.936062985025
"226",72,132.759051064134
"227",64,233.152071503392
"228",60,172.50646957414
"229",58,93.7527276555363
"230",61,232.354643109278
"231",59,136.249271498426
"232",63,203.897671311844
"233",53,110.240047297989
"234",49,84.1622085092767
"235",56,93.3485598380365
"236",40,126.427136880124
"237",53,81.9554028806432
"238",66,74.0645142154091
"239",57,182.37622580498
"240",54,45.3188798954133
"241",39,162.949117306082
"242",64,158.169427544161
"243",46,271.809799541449
"244",31,84.894615264827
"245",57,208.076063838034
"246",48,121.678506300964
"247",52,173.753622803475
"248",44,184.27951814381
"249",68,136.216265191725
"250",44,136.986464009208
"251",57,59.9101418540093
"252",74,172.467468585165
"253",66,128.809047037311
"254",63,90.3919233868879
"255",44,236.576226198488
"256",65,138.75041443529
"257",69,118.57296278937
"258",57,111.688069974806
"259",51,120.149146622701
"260",73,86.8316953633972
"261",43,149.453315428232
"262",65,96.7468906050356
"263",48,157.991086152103
"264",54,155.942868255882
"265",43,212.225034705969
"266",60,102.24659861188
"267",59,155.477918268432
"268",62,107.968196435545
"269",53,101.424341400438
"270",38,229.776865147665
"271",68,170.144510486489
"272",56,115.573579321139
"273",39,34.2437517688165
"274",58,176.844867050447
"275",60,187.69048409277
"276",49,216.136162608522
"277",40,73.8798247710191
"278",45,172.608513258914
"279",49,243.701647215556
"280",52,178.357474536559
"281",62,187.822174465411
"282",54,177.330526955543
"283",47,155.1490523962
"284",48,118.44314678167
"285",51,133.810209745246
"286",57,201.616112489082
"287",59,147.04795761701
"288",64,95.666505926047
"289",34,195.840279626201
"290",68,179.587542466247
"291",47,182.684270039292
"292",48,90.5863430480985
"293",75,191.307664199606
"294",67,53.6578784741925
"295",74,111.443480486145
"296",55,249.548750303046
"297",60,229.196338361647
"298",58,119.271272314483
"299",33,236.76808541407
"300",49,160.233028826647
"301",48,200.10142107947
"302",55,112.529179191195
"303",60,178.058864055285
"304",58,205.177311366925
"305",44,25.4807645794924
"306",60,46.3258205366614
"307",56,81.0262317811896
"308",57,142.879936134885
"309",35,111.369337123117
"310",44,123.503802319758
"311",48,103.659474984749
"312",51,254.793744907562
"313",57,182.578360806633
"314",65,98.3608309660713
"315",32,145.717483889299
"316",58,100.429776281222
"317",58,107.902246422953
"318",43,166.306421574078
"319",61,132.408830016218
"320",54,146.715273223808
"321",52,103.157299230307
"322",52,135.242215839406
